rnti,phr,dl_tbs,ul_tbs,dl_aggr_prb,wb_cqi,pusch_snr,pucch_snr,ul_rssi,dl_bler,ul_bler,dl_mcs,ul_mcs,target_future_rssi
70,30,926502,1188959,20,15,29.418031692504883,33.03384017944336,61.163822174072266,0.0,0.0,26,22,61.164215087890625
70,30,926679,1188907,20,15,29.375608444213867,32.55778884887695,61.164215087890625,0.0,0.0,26,22,61.164215087890625
70,30,926597,1188802,20,15,29.375608444213867,32.55778884887695,61.164215087890625,0.0,0.0,26,22,61.164215087890625
70,30,926506,1188684,20,15,29.375608444213867,33.07794189453125,61.164215087890625,0.0,0.0,26,22,62.03452682495117
70,30,926424,1188625,20,15,29.33079719543457,33.07794189453125,62.03452682495117,0.0,0.0,26,22,62.81843185424805
70,30,926343,1188873,20,15,28.82786750793457,33.07794189453125,62.81843185424805,0.0,0.0,26,22,62.013031005859375
70,30,926530,1189104,20,15,28.43141746520996,32.09969711303711,62.013031005859375,0.0,0.0,26,22,60.63435363769531
70,30,926837,1189418,20,15,27.968950271606445,32.64118194580078,60.63435363769531,0.0,0.0,26,23,60.63521194458008
70,30,926890,1189315,20,15,28.687362670898438,33.19456481933594,60.63521194458008,0.0,0.0,26,22,61.55911636352539
70,30,926798,1189241,20,15,28.707590103149414,33.19456481933594,61.55911636352539,0.0,0.0,26,22,61.55989074707031
70,30,926716,1189224,20,15,28.60161781311035,33.60112762451172,61.55989074707031,0.0,0.0,26,22,62.392852783203125
70,30,926769,1189228,20,15,28.638858795166016,33.60112762451172,62.392852783203125,0.0,0.0,26,22,63.14369583129883
70,30,926678,1189264,20,15,28.87590980529785,33.60112762451172,63.14369583129883,0.0,0.0,26,22,63.14582443237305
70,30,926860,1189237,20,15,29.17268180847168,33.456932067871094,63.14582443237305,0.0,0.0,26,22,64.42652130126953
70,30,926779,1189180,20,15,29.8293514251709,33.456932067871094,64.42652130126953,0.0,0.0,26,22,65.46475219726562
70,30,926687,1189177,20,15,30.22979164123535,33.456932067871094,65.46475219726562,0.0,0.0,26,22,66.66372680664062
70,30,926740,1189397,20,15,29.994304656982422,33.456932067871094,66.66372680664062,0.0,0.0,26,22,67.27692413330078
70,30,927061,1189639,20,15,29.608013153076172,33.3930778503418,67.27692413330078,0.0,0.0,26,22,67.53793334960938
70,30,927114,1189554,20,15,29.72974395751953,33.308780670166016,67.53793334960938,0.0,0.0,26,22,67.7728500366211
70,30,927022,1189437,20,15,30.041820526123047,33.308780670166016,67.7728500366211,0.0,0.0,26,21,67.98273468017578
70,30,926941,1189471,20,15,29.894548416137695,33.671451568603516,67.98273468017578,0.0,0.0,26,22,68.17086791992188
70,30,926993,1189548,20,15,29.85733413696289,33.671451568603516,68.17086791992188,0.0,0.0,26,22,68.49404907226562
70,30,927036,1189680,20,15,29.60388946533203,33.671451568603516,68.49404907226562,0.0,0.0,26,22,68.49351501464844
70,30,927089,1189693,20,15,29.395849227905273,34.032596588134766,68.49351501464844,0.0,0.0,26,22,68.4930419921875
70,30,927141,1189697,20,15,29.25785255432129,34.374969482421875,68.4930419921875,0.0,0.0,26,22,68.49390411376953
70,30,927050,1189581,20,15,29.768693923950195,34.578426361083984,68.49390411376953,0.0,0.0,26,21,68.63350677490234
70,30,926968,1189615,20,15,29.823955535888672,34.578426361083984,68.63350677490234,0.0,0.0,26,21,68.97159576416016
70,30,927021,1189716,20,15,29.89369010925293,34.578426361083984,68.97159576416016,0.0,0.0,26,21,69.21900177001953
70,30,927074,1189928,20,15,30.1193904876709,34.578426361083984,69.21900177001953,0.0,0.0,26,22,69.21935272216797
70,30,927261,1189869,20,15,30.056415557861328,34.88973617553711,69.21935272216797,0.0,0.0,26,22,69.21935272216797
70,30,927169,1189751,20,15,30.056415557861328,35.15640640258789,69.21935272216797,0.0,0.0,26,22,69.21949005126953
70,30,927088,1189692,20,15,30.041950225830078,35.15640640258789,69.21949005126953,0.0,0.0,26,22,69.28596496582031
70,30,926996,1189797,20,15,29.649738311767578,32.81747055053711,69.28596496582031,0.0,0.0,26,22,67.13121032714844
70,30,927183,1189956,20,15,29.307531356811523,32.81747055053711,67.13121032714844,0.0,0.0,26,22,67.22332000732422
70,30,927355,1189958,20,15,29.603721618652344,33.51658630371094,67.22332000732422,0.0,0.0,26,22,67.45024871826172
70,30,927274,1189897,20,15,29.648632049560547,33.51658630371094,67.45024871826172,0.0,0.0,26,22,67.87760925292969
70,30,927192,1189952,20,15,29.64478302001953,33.51658630371094,67.87760925292969,0.0,0.0,26,22,68.25848388671875
70,30,927245,1190052,20,15,29.622461318969727,33.757999420166016,68.25848388671875,0.0,0.0,26,22,68.6487808227539
70,30,927417,1190163,20,15,29.67612075805664,33.867820739746094,68.6487808227539,0.0,0.0,26,22,68.7953872680664
70,30,927336,1190198,20,15,29.598678588867188,33.867820739746094,68.7953872680664,0.0,0.0,26,22,68.8162612915039
70,30,927388,1190170,20,15,29.447559356689453,34.01286315917969,68.8162612915039,0.0,0.0,26,22,68.90531921386719
70,30,927297,1190107,20,15,29.432498931884766,34.01286315917969,68.90531921386719,0.0,0.0,26,22,68.9834976196289
70,30,927349,1190057,20,15,29.387218475341797,34.400909423828125,68.9834976196289,0.0,0.0,26,22,69.07276916503906
70,30,927268,1189977,20,15,29.919893264770508,34.400909423828125,69.07276916503906,0.0,0.0,26,21,69.21011352539062
70,30,927187,1189943,20,15,30.551671981811523,34.6026496887207,69.21011352539062,0.0,0.0,26,20,69.336669921875
70,30,927239,1190183,20,15,30.396730422973633,34.6026496887207,69.336669921875,0.0,0.0,26,20,69.4492416381836
70,30,927426,1190514,20,15,29.743703842163086,34.6026496887207,69.4492416381836,0.0,0.0,26,21,69.45829772949219
70,30,927608,1190526,20,15,29.637500762939453,35.14749526977539,69.45829772949219,0.0,0.0,26,21,69.46646118164062
70,30,927516,1190454,20,15,29.62412452697754,35.14749526977539,69.46646118164062,0.0,0.0,26,21,69.50148010253906
70,30,927435,1190437,20,15,29.443708419799805,35.29374694824219,69.50148010253906,0.0,0.0,26,21,69.54076385498047
70,30,927477,1190428,20,15,29.484220504760742,35.3641357421875,69.54076385498047,0.0,0.0,26,21,69.60037994384766
70,30,927396,1190477,20,15,29.629375457763672,33.004547119140625,69.60037994384766,0.0,0.0,26,22,67.30332946777344
70,30,927583,1190460,20,15,29.42161750793457,33.23579788208008,67.30332946777344,0.0,0.0,26,22,65.24217224121094
70,30,927491,1190382,20,15,30.09202766418457,33.23579788208008,65.24217224121094,0.0,0.0,26,21,61.71222686767578
70,30,927534,1190350,20,15,30.596019744873047,33.23579788208008,61.71222686767578,0.0,0.0,26,20,60.215003967285156
70,30,927462,1190411,20,15,30.576662063598633,33.23579788208008,60.215003967285156,0.0,0.0,26,20,61.18679428100586
70,30,927515,1190438,20,15,30.612215042114258,33.48564147949219,61.18679428100586,0.0,0.0,26,20,62.84389877319336
70,30,927557,1190519,20,15,30.735944747924805,33.48564147949219,62.84389877319336,0.0,0.0,26,21,64.1828842163086
70,30,927606,1190578,20,15,30.865930557250977,33.78146743774414,64.1828842163086,0.0,0.0,26,21,64.18507385253906
70,30,927648,1190526,20,15,30.81330680847168,34.2935791015625,64.18507385253906,0.0,0.0,26,21,64.18707275390625
70,30,927567,1190467,20,15,30.814380645751953,34.2935791015625,64.18707275390625,0.0,0.0,26,21,64.7552261352539
70,30,927485,1190450,20,15,30.512800216674805,34.44704055786133,64.7552261352539,0.0,0.0,26,21,65.26869201660156
70,30,927528,1190441,20,15,30.374887466430664,34.44704055786133,65.26869201660156,0.0,0.0,26,21,66.14529418945312
70,30,927447,1190490,20,15,30.222936630249023,32.01802062988281,66.14529418945312,0.0,0.0,26,22,62.002132415771484
70,30,927623,1190461,20,15,30.442346572875977,32.23442840576172,62.002132415771484,0.0,0.0,26,21,60.23693084716797
70,30,927541,1190381,20,15,30.834375381469727,32.23442840576172,60.23693084716797,0.0,0.0,26,20,58.649505615234375
70,30,927450,1190450,20,15,30.781461715698242,32.23442840576172,58.649505615234375,0.0,0.0,26,20,55.93159103393555
70,30,927513,1190586,20,15,30.868179321289062,32.23442840576172,55.93159103393555,0.0,0.0,26,20,54.774654388427734
70,30,927832,1190815,20,15,30.256086349487305,33.127628326416016,54.774654388427734,0.0,0.0,26,20,56.28481674194336
70,30,927741,1190717,20,15,30.398317337036133,33.127628326416016,56.28481674194336,0.0,0.0,26,20,57.64402389526367
70,30,927793,1190632,20,15,30.50525665283203,33.2103157043457,57.64402389526367,0.0,0.0,26,20,58.86817169189453
70,30,927702,1190632,20,15,30.770395278930664,33.54990005493164,58.86817169189453,0.0,0.0,26,20,59.969913482666016
70,30,927755,1190694,20,15,30.38348388671875,33.54990005493164,59.969913482666016,0.0,0.0,26,20,60.962730407714844
70,30,927807,1190798,20,15,30.118803024291992,33.54990005493164,60.962730407714844,0.0,0.0,26,20,60.96388626098633
70,30,927859,1190759,20,15,30.096887588500977,33.93110275268555,60.96388626098633,0.0,0.0,26,20,61.856082916259766
70,30,927768,1190681,20,15,30.427661895751953,34.28583908081055,61.856082916259766,0.0,0.0,26,20,62.660255432128906
70,30,927820,1190662,20,15,30.57400131225586,34.28583908081055,62.660255432128906,0.0,0.0,26,20,64.03372192382812
70,30,927729,1190696,20,15,30.57268714904785,34.28583908081055,64.03372192382812,0.0,0.0,26,21,65.14679718017578
70,30,927782,1190819,20,15,30.386791229248047,34.28583908081055,65.14679718017578,0.0,0.0,26,21,65.62151336669922
70,30,927957,1190908,20,15,30.080934524536133,34.46760559082031,65.62151336669922,0.0,0.0,26,21,66.04792785644531
70,30,927876,1190845,20,15,30.051328659057617,34.72822189331055,66.04792785644531,0.0,0.0,26,21,66.43120574951172
70,30,927928,1190782,20,15,30.0740909576416,34.787654876708984,66.43120574951172,0.0,0.0,26,21,66.77564239501953
70,30,927837,1190690,20,15,30.551422119140625,32.707130432128906,66.77564239501953,0.0,0.0,26,21,63.026607513427734
70,30,927756,1190655,20,15,31.079788208007812,32.772216796875,63.026607513427734,0.0,0.0,26,20,59.98969650268555
70,30,927819,1190962,20,15,30.176815032958984,32.772216796875,59.98969650268555,0.0,0.0,26,20,57.529788970947266
70,30,928123,1191201,20,15,29.561687469482422,32.85356521606445,57.529788970947266,0.0,0.0,26,21,57.530616760253906
70,30,928166,1191107,20,15,29.73873519897461,33.312721252441406,57.530616760253906,0.0,0.0,26,21,57.53142547607422
70,30,928085,1191005,20,15,30.08473777770996,33.707698822021484,57.53142547607422,0.0,0.0,26,20,58.76765060424805
70,30,927993,1191025,20,15,29.958635330200195,33.707698822021484,58.76765060424805,0.0,0.0,26,21,60.881221771240234
70,30,928046,1191101,20,15,29.945072174072266,33.707698822021484,60.881221771240234,0.0,0.0,26,21,59.675987243652344
70,30,928094,1191246,20,15,29.707599639892578,32.2382926940918,59.675987243652344,0.0,0.0,26,21,60.6973762512207
70,30,928146,1191227,20,15,29.713720321655273,32.40726089477539,60.6973762512207,0.0,0.0,26,21,61.945594787597656
70,30,928188,1191197,20,15,29.722021102905273,32.925636291503906,61.945594787597656,0.0,0.0,26,21,60.61225891113281
70,30,928097,1191126,20,15,29.66023063659668,32.925636291503906,60.61225891113281,0.0,0.0,26,21,61.14305877685547
70,30,928016,1191109,20,15,29.523406982421875,33.0589599609375,61.14305877685547,0.0,0.0,26,21,62.0166015625
70,30,928068,1191112,20,15,29.529434204101562,33.0589599609375,62.0166015625,0.0,0.0,26,21,63.189788818359375
70,30,927977,1191148,20,15,29.608640670776367,33.0589599609375,63.189788818359375,0.0,0.0,26,22,64.17201232910156
70,30,928159,1191142,20,15,30.017988204956055,32.07818603515625,64.17201232910156,0.0,0.0,26,22,65.48456573486328
70,30,928078,1191204,20,15,30.394004821777344,32.07818603515625,65.48456573486328,0.0,0.0,26,22,66.3191909790039
70,30,928253,1191300,20,15,30.189697265625,32.35371780395508,66.3191909790039,0.0,0.0,26,22,66.48697662353516
70,30,928305,1191210,20,15,30.420513153076172,32.64658737182617,66.48697662353516,0.0,0.0,26,22,66.48697662353516
70,30,928214,1191093,20,15,30.420513153076172,32.64658737182617,66.48697662353516,0.0,0.0,26,22,66.48697662353516
70,30,928133,1190990,20,15,30.420513153076172,33.029998779296875,66.48697662353516,0.0,0.0,26,22,66.67649841308594
70,30,928042,1190918,20,15,30.429012298583984,33.029998779296875,66.67649841308594,0.0,0.0,26,22,67.13219451904297
70,30,927961,1191163,20,15,29.689584732055664,31.784387588500977,67.13219451904297,0.0,0.0,26,22,64.84305572509766
70,30,928290,1191492,20,15,29.05295181274414,31.784387588500977,64.84305572509766,0.0,0.0,26,22,64.94171142578125
70,30,928471,1191504,20,15,28.874441146850586,32.39316177368164,64.94171142578125,0.0,0.0,26,22,65.346923828125
70,30,928380,1191433,20,15,28.900062561035156,32.95751190185547,65.346923828125,0.0,0.0,26,22,65.346923828125
70,30,928299,1191329,20,15,28.900062561035156,32.95751190185547,65.346923828125,0.0,0.0,26,22,65.80084991455078
70,30,928218,1191445,20,15,28.608863830566406,31.72764778137207,65.80084991455078,0.0,0.0,26,23,64.84569549560547
70,30,928393,1191707,20,15,28.32113265991211,31.72764778137207,64.84569549560547,0.0,0.0,26,23,63.84868621826172
70,30,928574,1191798,20,15,28.115880966186523,32.72780990600586,63.84868621826172,0.0,0.0,26,23,64.3996353149414
70,30,928483,1191722,20,15,28.19046401977539,32.72780990600586,64.3996353149414,0.0,0.0,26,23,64.8955307006836
70,30,928531,1191659,20,15,28.26296615600586,32.99442672729492,64.8955307006836,0.0,0.0,26,23,65.7964096069336
70,30,928450,1191641,20,15,28.744197845458984,32.99442672729492,65.7964096069336,0.0,0.0,26,22,66.57389068603516
70,30,928502,1191689,20,15,29.26963996887207,32.99442672729492,66.57389068603516,0.0,0.0,26,21,67.44083404541016
70,30,928554,1191826,20,15,29.38738441467285,33.22044372558594,67.44083404541016,0.0,0.0,26,21,67.68512725830078
70,30,928596,1191826,20,15,29.41848373413086,33.446163177490234,67.68512725830078,0.0,0.0,26,21,67.712890625
70,30,928638,1191825,20,15,29.301069259643555,33.92307662963867,67.712890625,0.0,0.0,26,21,67.92937469482422
70,30,928558,1191731,20,15,30.04184341430664,33.92307662963867,67.92937469482422,0.0,0.0,26,20,68.12422180175781
70,30,928610,1191661,20,15,30.567150115966797,34.00809860229492,68.12422180175781,0.0,0.0,26,19,66.78882598876953
70,30,928519,1191592,20,15,30.718217849731445,32.9360466003418,66.78882598876953,0.0,0.0,26,20,64.48828125
70,30,928438,1191579,20,15,30.722267150878906,32.9360466003418,64.48828125,0.0,0.0,26,20,62.64165496826172
70,30,928490,1191790,20,15,30.074230194091797,32.9360466003418,62.64165496826172,0.0,0.0,26,21,60.49667739868164
70,30,928542,1192080,20,15,29.473926544189453,32.9360466003418,60.49667739868164,0.0,0.0,26,21,59.912254333496094
70,30,928727,1192046,20,15,29.333147048950195,33.10135269165039,59.912254333496094,0.0,0.0,26,21,59.38613510131836
70,30,928779,1191952,20,15,29.51548957824707,33.59272766113281,59.38613510131836,0.0,0.0,26,21,61.35978698730469
70,30,928688,1191881,20,15,29.770174026489258,33.59272766113281,61.35978698730469,0.0,0.0,26,21,62.224327087402344
70,30,928607,1191935,20,15,29.847597122192383,32.378170013427734,62.224327087402344,0.0,0.0,26,21,60.763980865478516
70,30,928655,1192056,20,15,29.72549819946289,32.378170013427734,60.763980865478516,0.0,0.0,26,21,60.148902893066406
70,30,928826,1192188,20,15,29.35812759399414,32.81881332397461,60.148902893066406,0.0,0.0,26,22,61.11689376831055
70,30,928745,1192138,20,15,29.28518295288086,33.29606246948242,61.11689376831055,0.0,0.0,26,22,61.98813247680664
70,30,928797,1192089,20,15,29.22938346862793,33.42647933959961,61.98813247680664,0.0,0.0,26,22,62.778900146484375
70,30,928706,1191997,20,15,29.62979507446289,32.3183479309082,62.778900146484375,0.0,0.0,26,21,61.326560974121094
70,30,928626,1191962,20,15,30.010509490966797,32.3183479309082,61.326560974121094,0.0,0.0,26,20,60.1555061340332
70,30,928688,1192213,20,15,29.64676856994629,32.3183479309082,60.1555061340332,0.0,0.0,26,21,59.22354507446289
70,30,928858,1192528,20,15,29.269468307495117,31.347578048706055,59.22354507446289,0.0,0.0,26,21,59.22647476196289
70,30,929043,1192490,20,15,29.268625259399414,31.96939468383789,59.22647476196289,0.0,0.0,26,21,59.22647476196289
70,30,928952,1192373,20,15,29.268625259399414,32.43046951293945,59.22647476196289,0.0,0.0,26,21,60.28976821899414
70,30,928871,1192314,20,15,29.21006202697754,32.43046951293945,60.28976821899414,0.0,0.0,26,21,61.25016403198242
70,30,928791,1192430,20,15,28.894102096557617,31.1992130279541,61.25016403198242,0.0,0.0,26,21,60.42470169067383
70,30,928975,1192588,20,15,28.730228424072266,31.1992130279541,60.42470169067383,0.0,0.0,26,22,59.68169021606445
70,30,929156,1192795,20,15,28.355791091918945,31.7635440826416,59.68169021606445,0.0,0.0,26,22,60.699398040771484
70,30,929065,1192719,20,15,28.376523971557617,32.264747619628906,60.699398040771484,0.0,0.0,26,22,61.615394592285156
70,30,929117,1192656,20,15,28.381868362426758,32.2724494934082,61.615394592285156,0.0,0.0,26,22,63.18316650390625
70,30,929026,1192625,20,15,28.86827850341797,32.2724494934082,63.18316650390625,0.0,0.0,26,21,64.45426177978516
70,30,929088,1192686,20,15,29.31944465637207,32.2724494934082,64.45426177978516,0.0,0.0,26,21,65.4830322265625
70,30,929130,1192746,20,15,29.25162696838379,32.36748504638672,65.4830322265625,0.0,0.0,26,21,65.4837646484375
70,30,929182,1192698,20,15,29.22920799255371,33.215179443359375,65.4837646484375,0.0,0.0,26,21,65.92311096191406
70,30,929091,1192655,20,15,29.34042739868164,33.215179443359375,65.92311096191406,0.0,0.0,26,21,66.31902313232422
70,30,929143,1192646,20,15,29.303325653076172,33.690696716308594,66.31902313232422,0.0,0.0,26,21,66.67594146728516
70,30,929062,1192649,20,15,29.362625122070312,33.690696716308594,66.67594146728516,0.0,0.0,26,21,67.28536987304688
70,30,929104,1192685,20,15,29.43970489501953,33.690696716308594,67.28536987304688,0.0,0.0,26,21,67.77993774414062
70,30,929156,1192799,20,15,29.52281379699707,33.690696716308594,67.77993774414062,0.0,0.0,26,21,68.17916107177734
70,30,929198,1192790,20,15,29.488203048706055,33.71479034423828,68.17916107177734,0.0,0.0,26,22,68.34953308105469
70,30,929250,1192773,20,15,29.378137588500977,34.17485427856445,68.34953308105469,0.0,0.0,26,22,68.50286865234375
70,30,929169,1192714,20,15,29.400474548339844,34.17485427856445,68.50286865234375,0.0,0.0,26,22,68.50332641601562
70,30,929088,1192697,20,15,29.280757904052734,34.49139404296875,68.50332641601562,0.0,0.0,26,22,68.64085388183594
70,30,929130,1192688,20,15,29.280548095703125,34.49139404296875,68.64085388183594,0.0,0.0,26,22,68.7649917602539
70,30,929050,1192736,20,15,29.432209014892578,34.49139404296875,68.7649917602539,0.0,0.0,26,22,68.8773193359375
70,30,929230,1192730,20,15,29.601823806762695,33.785221099853516,68.8773193359375,0.0,0.0,26,22,69.06942749023438
70,30,929139,1192757,20,15,29.866527557373047,33.785221099853516,69.06942749023438,0.0,0.0,26,22,69.2255630493164
70,30,929319,1192866,20,15,29.957012176513672,34.15498352050781,69.2255630493164,0.0,0.0,26,22,69.2255630493164
70,30,929371,1192762,20,15,29.957012176513672,34.44221496582031,69.2255630493164,0.0,0.0,26,22,69.2255630493164
70,30,929280,1192646,20,15,29.957012176513672,34.724395751953125,69.2255630493164,0.0,0.0,26,22,69.29164123535156
70,30,929200,1192588,20,15,29.926345825195312,34.724395751953125,69.29164123535156,0.0,0.0,26,22,69.35224914550781
70,30,929109,1192690,20,15,29.53622055053711,34.724395751953125,69.35224914550781,0.0,0.0,26,22,67.87039947509766
70,30,929161,1192810,20,15,29.121295928955078,33.458709716796875,67.87039947509766,0.0,0.0,26,22,66.53775787353516
70,30,929341,1192968,20,15,28.886171340942383,33.458709716796875,66.53775787353516,0.0,0.0,26,22,65.33840942382812
70,30,929515,1193022,20,15,28.90325927734375,34.132171630859375,65.33840942382812,0.0,0.0,26,22,65.7944107055664
70,30,929435,1192982,20,15,29.13123321533203,34.132171630859375,65.7944107055664,0.0,0.0,26,22,66.20481872558594
70,30,929476,1192949,20,15,29.21454620361328,32.92805862426758,66.20481872558594,0.0,0.0,26,22,65.09993743896484
70,30,929396,1192893,20,15,29.506515502929688,32.92805862426758,65.09993743896484,0.0,0.0,26,22,63.21034240722656
70,30,929447,1192880,20,15,29.727718353271484,32.92805862426758,63.21034240722656,0.0,0.0,26,22,61.69451904296875
70,30,929357,1193061,20,15,29.483600616455078,31.89443588256836,61.69451904296875,0.0,0.0,26,23,60.46670913696289
70,30,929541,1193263,20,15,29.093225479125977,31.89443588256836,60.46670913696289,0.0,0.0,26,23,60.46700668334961
70,30,929721,1193161,20,15,29.660457611083984,32.83739471435547,60.46700668334961,0.0,0.0,26,22,61.4088020324707
70,30,929640,1193101,20,15,29.643226623535156,32.83739471435547,61.4088020324707,0.0,0.0,26,22,63.706275939941406
70,30,929550,1193240,20,15,29.522371292114258,32.83739471435547,63.706275939941406,0.0,0.0,26,22,61.666839599609375
70,30,929602,1193356,20,15,29.60633659362793,31.562973022460938,61.666839599609375,0.0,0.0,26,22,60.797119140625
70,30,929653,1193322,20,15,29.520164489746094,31.557147979736328,60.797119140625,0.0,0.0,26,22,61.70494842529297
70,30,929705,1193220,20,15,29.868974685668945,32.14456558227539,61.70494842529297,0.0,0.0,26,21,61.70606994628906
70,30,929624,1193182,20,15,29.738849639892578,32.14456558227539,61.70606994628906,0.0,0.0,26,21,61.7071418762207
70,30,929676,1193143,20,15,29.66374397277832,32.65385055541992,61.7071418762207,0.0,0.0,26,21,62.525489807128906
70,30,929596,1193065,20,15,30.223491668701172,32.77039337158203,62.525489807128906,0.0,0.0,26,21,63.26168441772461
70,30,929515,1193030,20,15,30.776033401489258,32.77039337158203,63.26168441772461,0.0,0.0,26,20,64.52008056640625
70,30,929567,1193267,20,15,30.578744888305664,31.75138282775879,64.52008056640625,0.0,0.0,26,20,61.90278244018555
70,30,929751,1193593,20,15,29.915552139282227,31.75138282775879,61.90278244018555,0.0,0.0,26,20,61.198299407958984
70,30,929924,1193592,20,15,29.81600570678711,32.33385467529297,61.198299407958984,0.0,0.0,26,20,61.198299407958984
70,30,929844,1193489,20,15,29.81600570678711,32.940940856933594,61.198299407958984,0.0,0.0,26,20,62.06713104248047
70,30,929754,1193418,20,15,29.850465774536133,32.940940856933594,62.06713104248047,0.0,0.0,26,20,62.84974670410156
70,30,929673,1193533,20,15,29.453203201293945,31.52041244506836,62.84974670410156,0.0,0.0,26,21,61.58995819091797
70,30,929867,1193703,20,15,29.10984230041504,31.52041244506836,61.58995819091797,0.0,0.0,26,21,60.45633316040039
70,30,930036,1193896,20,15,28.635986328125,32.660640716552734,60.45633316040039,0.0,0.0,26,21,61.399539947509766
70,30,929956,1193833,20,15,28.7231502532959,32.709434509277344,61.399539947509766,0.0,0.0,26,21,62.24849319458008
70,30,929998,1193758,20,15,28.77173614501953,32.762420654296875,62.24849319458008,0.0,0.0,26,21,63.70127487182617
70,30,929917,1193739,20,15,29.247522354125977,32.762420654296875,63.70127487182617,0.0,0.0,26,21,64.8789291381836
70,30,929959,1193774,20,15,29.549816131591797,32.762420654296875,64.8789291381836,0.0,0.0,26,21,66.23896789550781
70,30,930020,1193923,20,15,29.67906951904297,32.771995544433594,66.23896789550781,0.0,0.0,26,21,67.22969055175781
70,30,930072,1194161,20,15,29.59996223449707,32.771995544433594,67.22969055175781,0.0,0.0,26,20,67.22969055175781
70,30,930241,1194045,20,15,29.59996223449707,33.71991729736328,67.22969055175781,0.0,0.0,26,20,67.22969055175781
70,30,930161,1193941,20,15,29.59996223449707,34.15281295776367,67.22969055175781,0.0,0.0,26,20,67.49588012695312
70,30,930081,1193883,20,15,29.536645889282227,34.15281295776367,67.49588012695312,0.0,0.0,26,20,67.73550415039062
70,30,929990,1193985,20,15,29.205171585083008,32.85350799560547,67.73550415039062,0.0,0.0,26,21,66.29072570800781
70,30,930174,1194142,20,15,28.9429931640625,32.85350799560547,66.29072570800781,0.0,0.0,26,21,64.99050903320312
70,30,930353,1194348,20,15,28.591815948486328,33.29097366333008,64.99050903320312,0.0,0.0,26,21,65.47999572753906
70,30,930263,1194272,20,15,28.609477996826172,33.677825927734375,65.47999572753906,0.0,0.0,26,21,65.9205551147461
70,30,930314,1194209,20,15,28.61573028564453,33.65535354614258,65.9205551147461,0.0,0.0,26,21,66.67431640625
70,30,930224,1194178,20,15,29.13774299621582,33.65535354614258,66.67431640625,0.0,0.0,26,21,67.28517150878906
70,30,930275,1194225,20,15,29.519563674926758,33.65535354614258,67.28517150878906,0.0,0.0,26,21,67.9907455444336
70,30,930327,1194361,20,15,29.634756088256836,33.65535354614258,67.9907455444336,0.0,0.0,26,21,68.50518798828125
70,30,930378,1194577,20,15,29.443679809570312,33.65535354614258,68.50518798828125,0.0,0.0,26,21,68.64421844482422
70,30,930430,1194559,20,15,29.612300872802734,34.013893127441406,68.64421844482422,0.0,0.0,26,21,68.76868438720703
70,30,930481,1194521,20,15,29.47243881225586,34.30868148803711,68.76868438720703,0.0,0.0,26,21,68.88064575195312
70,30,930391,1194468,20,15,29.643529891967773,34.30868148803711,68.88064575195312,0.0,0.0,26,21,68.98140716552734
70,30,930443,1194449,20,15,29.63055419921875,34.615386962890625,68.98140716552734,0.0,0.0,26,21,69.0725326538086
70,30,930352,1194439,20,15,29.660308837890625,34.615386962890625,69.0725326538086,0.0,0.0,26,21,69.154541015625
70,30,930414,1194478,20,15,29.48291778564453,34.615386962890625,69.154541015625,0.0,0.0,26,22,67.5346908569336
70,30,930455,1194579,20,15,29.45987892150879,33.16169738769531,67.5346908569336,0.0,0.0,26,22,66.07760620117188
70,30,930502,1194584,20,15,29.476396560668945,33.52946853637695,66.07760620117188,0.0,0.0,26,22,66.07687377929688
70,30,930544,1194553,20,15,29.634117126464844,34.251834869384766,66.07687377929688,0.0,0.0,26,22,66.07659912109375
70,30,930454,1194481,20,15,29.641611099243164,34.251834869384766,66.07659912109375,0.0,0.0,26,22,66.45797729492188
70,30,930373,1194464,20,15,29.501596450805664,34.63030242919922,66.45797729492188,0.0,0.0,26,22,66.80137634277344
70,30,930425,1194468,20,15,29.588706970214844,34.63030242919922,66.80137634277344,0.0,0.0,26,22,67.38845825195312
70,30,930335,1194503,20,15,29.61894989013672,34.63030242919922,67.38845825195312,0.0,0.0,26,22,66.1351318359375
70,30,930518,1194486,20,15,29.502370834350586,33.46554183959961,66.1351318359375,0.0,0.0,26,22,65.00809478759766
70,30,930437,1194407,20,15,29.88475799560547,33.46554183959961,65.00809478759766,0.0,0.0,26,22,63.07976531982422
70,30,930347,1194360,20,15,30.198974609375,33.51913070678711,63.07976531982422,0.0,0.0,26,21,61.517616271972656
70,30,930399,1194596,20,15,29.747726440429688,33.51913070678711,61.517616271972656,0.0,0.0,26,21,60.85227966308594
70,30,930713,1194821,20,15,29.20526123046875,33.901519775390625,60.85227966308594,0.0,0.0,26,21,61.75558853149414
70,30,930633,1194737,20,15,29.279865264892578,34.304664611816406,61.75558853149414,0.0,0.0,26,21,62.5686149597168
70,30,930685,1194653,20,15,29.36227035522461,34.28084945678711,62.5686149597168,0.0,0.0,26,21,61.75876235961914
