timestamp,rnti,phr,dl_tbs,ul_tbs,dl_aggr_prb,wb_cqi,pusch_snr,pucch_snr,ul_rssi,dl_bler,ul_bler,dl_mcs,ul_mcs,target_future_rssi
1764717461715134.0,72,30,527257,762006,11,15,27.63450050354004,32.5450439453125,63.81711196899414,0.0,0.0,26,22,64.46392822265625
1764717461725132.0,72,30,527244,762050,11,15,27.470991134643555,30.87546730041504,64.46392822265625,0.0,0.0,26,23,62.99392318725586
1764717461735154.0,72,30,527307,762106,11,15,27.48577880859375,30.87546730041504,62.99392318725586,0.0,0.0,26,22,61.670570373535156
1764717461745144.0,72,30,527369,762143,11,15,27.37708282470703,32.2505989074707,61.670570373535156,0.0,0.0,26,23,62.5318489074707
1764717461755137.0,72,30,527354,762133,11,15,27.459270477294922,32.2505989074707,62.5318489074707,0.0,0.0,26,23,63.3070068359375
1764717461765146.0,72,30,527379,762126,11,15,27.502042770385742,32.288150787353516,63.3070068359375,0.0,0.0,26,23,64.63275909423828
1764717461775139.0,72,30,527366,762131,11,15,28.121234893798828,32.288150787353516,64.63275909423828,0.0,0.0,26,22,65.70682525634766
1764717461785146.0,72,30,527389,762153,11,15,28.651504516601562,32.288150787353516,65.70682525634766,0.0,0.0,26,21,66.94757843017578
1764717461795142.0,72,30,527414,762203,11,15,28.963077545166016,32.282527923583984,66.94757843017578,0.0,0.0,26,21,67.85232543945312
1764717461805165.0,72,30,527477,762283,11,15,29.08416748046875,32.86302947998047,67.85232543945312,0.0,0.0,26,21,67.85232543945312
1764717461815142.0,72,30,527501,762264,11,15,29.08416748046875,33.37368392944336,67.85232543945312,0.0,0.0,26,21,68.09530639648438
1764717461825131.0,72,30,527486,762255,11,15,29.015487670898438,33.88321304321289,68.09530639648438,0.0,0.0,26,21,68.09530639648438
1764717461835131.0,72,30,527473,762236,11,15,29.015487670898438,33.88321304321289,68.09530639648438,0.0,0.0,26,21,68.31488037109375
1764717461845144.0,72,30,527458,762311,11,15,28.612411499023438,32.34929275512695,68.31488037109375,0.0,0.0,26,21,66.77729797363281
1764717461855141.0,72,30,527521,762367,11,15,28.45587730407715,32.34929275512695,66.77729797363281,0.0,0.0,26,21,65.39285278320312
1764717461865146.0,72,30,527583,762404,11,15,28.278961181640625,33.29716873168945,65.39285278320312,0.0,0.0,26,22,65.88126373291016
1764717461875138.0,72,30,527569,762396,11,15,28.295732498168945,33.29716873168945,65.88126373291016,0.0,0.0,26,22,66.32086181640625
1764717461885134.0,72,30,527593,762387,11,15,28.300758361816406,33.2624397277832,66.32086181640625,0.0,0.0,26,22,67.07300567626953
1764717461895132.0,72,30,527580,762392,11,15,28.876449584960938,33.2624397277832,67.07300567626953,0.0,0.0,26,21,67.68265533447266
1764717461905138.0,72,30,527604,762416,11,15,29.32123374938965,33.2624397277832,67.68265533447266,0.0,0.0,26,21,68.38671875
1764717461915138.0,72,30,527628,762464,11,15,29.490497589111328,33.2624397277832,68.38671875,0.0,0.0,26,21,68.90003967285156
1764717461925145.0,72,30,527691,762537,11,15,29.335384368896484,33.67230987548828,68.90003967285156,0.0,0.0,26,21,68.90026092529297
1764717461935132.0,72,30,527677,762543,11,15,29.300146102905273,33.67230987548828,68.90026092529297,0.0,0.0,26,21,68.89954376220703
1764717461945139.0,72,30,527701,762547,11,15,29.259965896606445,34.38268280029297,68.89954376220703,0.0,0.0,26,21,69.03752899169922
1764717461955129.0,72,30,527687,762539,11,15,29.647747039794922,34.38268280029297,69.03752899169922,0.0,0.0,26,20,67.53124237060547
1764717461965139.0,72,30,527711,762535,11,15,30.060556411743164,32.84846496582031,67.53124237060547,0.0,0.0,26,19,66.17670440673828
1764717461975132.0,72,30,527698,762529,11,15,30.24881362915039,32.84846496582031,66.17670440673828,0.0,0.0,26,19,63.859867095947266
1764717461985128.0,72,30,527684,762536,11,15,30.327817916870117,32.805137634277344,63.859867095947266,0.0,0.0,26,20,61.98112869262695
1764717461995140.0,72,30,527708,762601,11,15,29.971107482910156,32.805137634277344,61.98112869262695,0.0,0.0,26,21,59.81102752685547
1764717462005137.0,72,30,527771,762693,11,15,29.420494079589844,32.805137634277344,59.81102752685547,0.0,0.0,26,21,60.857177734375
1764717462015141.0,72,30,527832,762679,11,15,29.443159103393555,33.685638427734375,60.857177734375,0.0,0.0,26,21,61.79901885986328
1764717462025167.0,72,30,527819,762666,11,15,29.5893497467041,33.685638427734375,61.79901885986328,0.0,0.0,26,21,61.80028533935547
1764717462035132.0,72,30,527804,762678,11,15,29.430770874023438,34.12710189819336,61.80028533935547,0.0,0.0,26,21,62.64847183227539
1764717462045163.0,72,30,527829,762699,11,15,29.35422134399414,34.12710189819336,62.64847183227539,0.0,0.0,26,21,62.64834976196289
1764717462055139.0,72,30,527852,762713,11,15,29.241790771484375,34.73308563232422,62.64834976196289,0.0,0.0,26,22,62.648189544677734
1764717462065137.0,72,30,527876,762699,11,15,30.077972412109375,34.97539520263672,62.648189544677734,0.0,0.0,26,21,63.411258697509766
1764717462075165.0,72,30,527862,762713,11,15,29.86002540588379,34.97539520263672,63.411258697509766,0.0,0.0,26,21,64.71659851074219
1764717462085595.0,72,30,527886,762726,11,15,29.918838500976562,35.30968475341797,64.71659851074219,0.0,0.0,26,20,65.2734603881836
1764717462095134.0,72,30,527873,762710,11,15,30.529247283935547,35.30968475341797,65.2734603881836,0.0,0.0,26,20,65.27359771728516
1764717462105146.0,72,30,527897,762700,11,15,30.594127655029297,35.860107421875,65.27359771728516,0.0,0.0,26,20,65.77432250976562
1764717462115140.0,72,30,527884,762727,11,15,30.275041580200195,35.860107421875,65.77432250976562,0.0,0.0,26,20,66.22518920898438
1764717462125129.0,72,30,527908,762782,11,15,30.00010108947754,35.860107421875,66.22518920898438,0.0,0.0,26,21,66.63075256347656
1764717462135131.0,72,30,527972,762815,11,15,29.67783546447754,36.035465240478516,66.63075256347656,0.0,0.0,26,21,66.63075256347656
1764717462145136.0,72,30,527957,762793,11,15,29.67783546447754,36.035465240478516,66.63075256347656,0.0,0.0,26,21,66.63075256347656
1764717462155135.0,72,30,527944,762774,11,15,29.67783546447754,36.21458053588867,66.63075256347656,0.0,0.0,26,21,66.995361328125
1764717462165134.0,72,30,527929,762766,11,15,29.653629302978516,36.21458053588867,66.995361328125,0.0,0.0,26,21,67.32366943359375
1764717462175138.0,72,30,527916,762847,11,15,29.069482803344727,34.677490234375,67.32366943359375,0.0,0.0,26,21,64.88214111328125
1764717462185137.0,72,30,528017,762947,11,15,28.500442504882812,34.68703842163086,64.88214111328125,0.0,0.0,26,22,63.84136962890625
1764717462195142.0,72,30,528079,763026,11,15,28.104629516601562,34.97758483886719,63.84136962890625,0.0,0.0,26,22,63.84145736694336
1764717462205161.0,72,30,528102,763005,11,15,28.79183578491211,35.31306457519531,63.84145736694336,0.0,0.0,26,21,65.06527709960938
1764717462215128.0,72,30,528089,763025,11,15,28.73611831665039,35.31306457519531,65.06527709960938,0.0,0.0,26,21,66.056640625
1764717462225128.0,72,30,528114,763053,11,15,28.85004425048828,35.31113052368164,66.056640625,0.0,0.0,26,21,66.47926330566406
1764717462235147.0,72,30,528137,763046,11,15,28.935941696166992,35.52991485595703,66.47926330566406,0.0,0.0,26,21,66.8603286743164
1764717462245136.0,72,30,528122,763031,11,15,29.57917022705078,35.52991485595703,66.8603286743164,0.0,0.0,26,21,64.46147155761719
1764717462255136.0,72,30,528109,763032,11,15,29.987119674682617,33.958221435546875,64.46147155761719,0.0,0.0,26,20,63.44026565551758
1764717462265135.0,72,30,528134,763110,11,15,29.3655948638916,33.958221435546875,63.44026565551758,0.0,0.0,26,21,61.390724182128906
1764717462275137.0,72,30,528195,763154,11,15,29.082901000976562,32.24363327026367,61.390724182128906,0.0,0.0,26,21,61.390724182128906
1764717462285157.0,72,30,528220,763135,11,15,29.082901000976562,32.305747985839844,61.390724182128906,0.0,0.0,26,21,61.390724182128906
1764717462295139.0,72,30,528207,763116,11,15,29.082901000976562,32.81949234008789,61.390724182128906,0.0,0.0,26,21,62.280303955078125
1764717462305141.0,72,30,528192,763107,11,15,29.1038875579834,32.81949234008789,62.280303955078125,0.0,0.0,26,21,62.28017044067383
1764717462315133.0,72,30,528179,763122,11,15,28.923105239868164,32.81949234008789,62.28017044067383,0.0,0.0,26,21,63.08002853393555
1764717462325151.0,72,30,528166,763202,11,15,28.44277572631836,31.56964683532715,63.08002853393555,0.0,0.0,26,22,61.53818893432617
1764717462335149.0,72,30,528266,763303,11,15,28.00720977783203,31.56964683532715,61.53818893432617,0.0,0.0,26,22,60.88087463378906
1764717462345143.0,72,30,528326,763346,11,15,27.785335540771484,32.669921875,60.88087463378906,0.0,0.0,26,22,61.8211669921875
1764717462355135.0,72,30,528313,763329,11,15,28.117483139038086,32.669921875,61.8211669921875,0.0,0.0,26,22,62.667442321777344
1764717462365146.0,72,30,528338,763313,11,15,28.346956253051758,32.64619445800781,62.667442321777344,0.0,0.0,26,22,63.428470611572266
1764717462375173.0,72,30,528325,763301,11,15,28.955514907836914,32.64619445800781,63.428470611572266,0.0,0.0,26,21,64.73033905029297
1764717462385129.0,72,30,528312,763302,11,15,29.452280044555664,32.64619445800781,64.73033905029297,0.0,0.0,26,21,65.78433990478516
1764717462395281.0,72,30,528300,763398,11,15,28.891578674316406,32.64619445800781,65.78433990478516,0.0,0.0,26,21,66.63807678222656
1764717462405146.0,72,30,528403,763507,11,15,28.358386993408203,32.64619445800781,66.63807678222656,0.0,0.0,26,22,67.0017318725586
1764717462415135.0,72,30,528464,763564,11,15,28.22804832458496,32.653079986572266,67.0017318725586,0.0,0.0,26,22,67.32963562011719
1764717462425134.0,72,30,528489,763548,11,15,28.46450424194336,33.26057815551758,67.32963562011719,0.0,0.0,26,22,67.62474822998047
1764717462435156.0,72,30,528474,763527,11,15,28.782825469970703,33.26057815551758,67.62474822998047,0.0,0.0,26,21,67.89070129394531
1764717462445134.0,72,30,528461,763547,11,15,28.73903465270996,33.26057815551758,67.89070129394531,0.0,0.0,26,22,68.13034057617188
1764717462455134.0,72,30,528448,763580,11,15,29.013368606567383,33.26057815551758,68.13034057617188,0.0,0.0,26,22,68.34571838378906
1764717462465147.0,72,30,528511,763625,11,15,28.881593704223633,33.71726989746094,68.34571838378906,0.0,0.0,26,22,68.53934478759766
1764717462475165.0,72,30,528571,763643,11,15,28.836469650268555,33.00642776489258,68.53934478759766,0.0,0.0,26,22,68.53934478759766
1764717462485141.0,72,30,528558,763624,11,15,28.836469650268555,33.00642776489258,68.53934478759766,0.0,0.0,26,22,68.53934478759766
1764717462495128.0,72,30,528544,763605,11,15,28.836469650268555,33.53525161743164,68.53934478759766,0.0,0.0,26,22,68.71327209472656
1764717462505134.0,72,30,528530,763597,11,15,28.789424896240234,33.53525161743164,68.71327209472656,0.0,0.0,26,22,68.86863708496094
1764717462515142.0,72,30,528516,763677,11,15,28.42905616760254,33.53525161743164,68.86863708496094,0.0,0.0,26,22,67.4002914428711
1764717462525154.0,72,30,528579,763753,11,15,28.120574951171875,32.233402252197266,67.4002914428711,0.0,0.0,26,22,64.8882064819336
1764717462535141.0,72,30,528677,763854,11,15,27.709068298339844,32.766841888427734,64.8882064819336,0.0,0.0,26,23,65.42699432373047
1764717462545133.0,72,30,528664,763837,11,15,27.966732025146484,33.291748046875,65.42699432373047,0.0,0.0,26,23,65.91191864013672
1764717462555148.0,72,30,528651,763821,11,15,28.207660675048828,33.291748046875,65.91191864013672,0.0,0.0,26,23,66.34835052490234
1764717462565141.0,72,30,528676,763803,11,15,28.564695358276367,33.271034240722656,66.34835052490234,0.0,0.0,26,22,67.09587860107422
1764717462575228.0,72,30,528661,763841,11,15,28.957332611083984,33.271034240722656,67.09587860107422,0.0,0.0,26,22,67.4150161743164
1764717462585172.0,72,30,528686,763881,11,15,28.95025062561035,33.271034240722656,67.4150161743164,0.0,0.0,26,22,67.70136260986328
1764717462595130.0,72,30,528710,763888,11,15,28.748401641845703,33.75907516479492,67.70136260986328,0.0,0.0,26,22,68.19221496582031
1764717462605148.0,72,30,528734,763880,11,15,28.951478958129883,33.75907516479492,68.19221496582031,0.0,0.0,26,22,68.40071105957031
1764717462615135.0,72,30,528721,763906,11,15,29.11956214904785,32.2370719909668,68.40071105957031,0.0,0.0,26,21,65.46142578125
1764717462625131.0,72,30,528744,763951,11,15,29.116046905517578,32.2370719909668,65.46142578125,0.0,0.0,26,22,65.46171569824219
1764717462635128.0,72,30,528805,763949,11,15,29.698259353637695,32.83042907714844,65.46171569824219,0.0,0.0,26,21,65.46171569824219
1764717462645134.0,72,30,528792,763930,11,15,29.698259353637695,33.29244613647461,65.46171569824219,0.0,0.0,26,21,65.94306182861328
1764717462655134.0,72,30,528779,763950,11,15,29.706928253173828,33.29244613647461,65.94306182861328,0.0,0.0,26,21,65.21187591552734
1764717462665140.0,72,30,528802,764013,11,15,29.453189849853516,31.659997940063477,65.21187591552734,0.0,0.0,26,21,62.55205154418945
1764717462675172.0,72,30,528827,764065,11,15,29.458890914916992,31.659997940063477,62.55205154418945,0.0,0.0,26,22,63.32476806640625
1764717462685127.0,72,30,528851,764076,11,15,29.32639503479004,32.24502944946289,63.32476806640625,0.0,0.0,26,22,64.0206298828125
1764717462695135.0,72,30,528874,764060,11,15,29.817041397094727,32.24026107788086,64.0206298828125,0.0,0.0,26,21,64.64691925048828
1764717462705146.0,72,30,528861,764053,11,15,30.139869689941406,32.24026107788086,64.64691925048828,0.0,0.0,26,20,65.20953369140625
1764717462715153.0,72,30,528885,764080,11,15,29.862539291381836,33.2019157409668,65.20953369140625,0.0,0.0,26,21,65.71589660644531
1764717462725140.0,72,30,528907,764110,11,15,29.523963928222656,33.2019157409668,65.71589660644531,0.0,0.0,26,21,64.54147338867188
1764717462735144.0,72,30,528932,764147,11,15,29.43900489807129,31.842988967895508,64.54147338867188,0.0,0.0,26,21,64.54147338867188
1764717462745410.0,72,30,528955,764125,11,15,29.43900489807129,31.785396575927734,64.54147338867188,0.0,0.0,26,21,64.54147338867188
1764717462755141.0,72,30,528942,764106,11,15,29.43900489807129,31.785396575927734,64.54147338867188,0.0,0.0,26,21,65.11566162109375
1764717462765133.0,72,30,528927,764098,11,15,29.458948135375977,32.27098083496094,65.11566162109375,0.0,0.0,26,21,65.11566162109375
1764717462775142.0,72,30,528914,764079,11,15,29.458948135375977,32.27098083496094,65.11566162109375,0.0,0.0,26,21,65.63128662109375
1764717462785133.0,72,30,528899,764190,11,15,28.732120513916016,31.108139038085938,65.63128662109375,0.0,0.0,26,22,63.57341384887695
1764717462795130.0,72,30,529000,764291,11,15,28.28278160095215,31.108139038085938,63.57341384887695,0.0,0.0,26,22,62.69611358642578
1764717462805131.0,72,30,529062,764336,11,15,28.04636001586914,32.470054626464844,62.69611358642578,0.0,0.0,26,22,63.454444885253906
1764717462815127.0,72,30,529048,764320,11,15,28.297243118286133,32.470054626464844,63.454444885253906,0.0,0.0,26,22,64.1369400024414
1764717462825137.0,72,30,529072,764301,11,15,28.523576736450195,32.53519821166992,64.1369400024414,0.0,0.0,26,22,65.30396270751953
1764717462835187.0,72,30,529058,764315,11,15,28.81545066833496,32.53519821166992,65.30396270751953,0.0,0.0,26,22,66.24917602539062
1764717462845139.0,72,30,529083,764349,11,15,29.04958724975586,32.53519821166992,66.24917602539062,0.0,0.0,26,21,67.0147933959961
1764717462855137.0,72,30,529106,764405,11,15,28.993518829345703,32.57278060913086,67.0147933959961,0.0,0.0,26,22,67.01532745361328
1764717462865344.0,72,30,529169,764419,11,15,28.867109298706055,33.13821792602539,67.01532745361328,0.0,0.0,26,22,67.01532745361328
1764717462875139.0,72,30,529156,764400,11,15,28.867109298706055,33.13821792602539,67.01532745361328,0.0,0.0,26,22,67.3414077758789
1764717462885144.0,72,30,529141,764392,11,15,28.82720184326172,33.65301513671875,67.3414077758789,0.0,0.0,26,22,67.3414077758789
1764717462895137.0,72,30,529128,764373,11,15,28.82720184326172,33.65301513671875,67.3414077758789,0.0,0.0,26,22,67.63735961914062
1764717462905129.0,72,30,529115,764453,11,15,28.453882217407227,32.33933639526367,67.63735961914062,0.0,0.0,26,22,65.08060455322266
1764717462915144.0,72,30,529214,764585,11,15,27.95701789855957,32.33933639526367,65.08060455322266,0.0,0.0,26,22,65.08060455322266
1764717462925139.0,72,30,529275,764566,11,15,27.95701789855957,33.82752227783203,65.08060455322266,0.0,0.0,26,22,65.6001968383789
1764717462935138.0,72,30,529260,764557,11,15,27.966838836669922,33.82752227783203,65.6001968383789,0.0,0.0,26,22,66.06832122802734
1764717462945128.0,72,30,529247,764601,11,15,27.76862335205078,33.82752227783203,66.06832122802734,0.0,0.0,26,23,64.90874481201172
1764717462955148.0,72,30,529308,764654,11,15,27.762733459472656,32.53844451904297,64.90874481201172,0.0,0.0,26,22,63.86518478393555
1764717462965130.0,72,30,529332,764724,11,15,27.591127395629883,32.53844451904297,63.86518478393555,0.0,0.0,26,23,63.86518478393555
1764717462975143.0,72,30,529357,764705,11,15,27.591127395629883,33.60380935668945,63.86518478393555,0.0,0.0,26,23,65.08453369140625
1764717462985141.0,72,30,529342,764707,11,15,27.736555099487305,33.60380935668945,65.08453369140625,0.0,0.0,26,23,65.60437774658203
1764717462995154.0,72,30,529367,764688,11,15,28.087480545043945,33.563323974609375,65.60437774658203,0.0,0.0,26,22,66.49225616455078
1764717463005132.0,72,30,529354,764694,11,15,28.618839263916016,33.563323974609375,66.49225616455078,0.0,0.0,26,21,67.21045684814453
1764717463015144.0,72,30,529378,764718,11,15,29.2654972076416,33.563323974609375,67.21045684814453,0.0,0.0,26,21,68.04084777832031
1764717463025157.0,72,30,529403,764767,11,15,29.51753044128418,33.563323974609375,68.04084777832031,0.0,0.0,26,20,68.46482849121094
1764717463035155.0,72,30,529464,764838,11,15,29.090517044067383,33.96048355102539,68.46482849121094,0.0,0.0,26,21,68.64563751220703
1764717463045134.0,72,30,529451,764843,11,15,29.291528701782227,34.338993072509766,68.64563751220703,0.0,0.0,26,21,68.80886840820312
1764717463055401.0,72,30,529474,764840,11,15,29.163177490234375,34.388179779052734,68.80886840820312,0.0,0.0,26,21,68.95661926269531
1764717463065143.0,72,30,529461,764840,11,15,29.36749267578125,34.388179779052734,68.95661926269531,0.0,0.0,26,21,69.08959197998047
1764717463075145.0,72,30,529486,764845,11,15,29.367576599121094,34.744361877441406,69.08959197998047,0.0,0.0,26,21,69.20821380615234
1764717463085140.0,72,30,529471,764854,11,15,29.33150291442871,34.744361877441406,69.20821380615234,0.0,0.0,26,22,69.31554412841797
1764717463095136.0,72,30,529496,764878,11,15,29.438310623168945,33.30181121826172,69.31554412841797,0.0,0.0,26,22,66.58865356445312
1764717463105137.0,72,30,529520,764922,11,15,29.334117889404297,33.30181121826172,66.58865356445312,0.0,0.0,26,22,66.58869934082031
1764717463115131.0,72,30,529542,764931,11,15,29.446475982666016,34.0785026550293,66.58869934082031,0.0,0.0,26,22,66.58871459960938
1764717463125136.0,72,30,529567,764931,11,15,29.400239944458008,34.447715759277344,66.58871459960938,0.0,0.0,26,22,66.5887451171875
1764717463135135.0,72,30,529552,764922,11,15,29.48965835571289,34.447715759277344,66.5887451171875,0.0,0.0,26,22,66.95771789550781
1764717463145136.0,72,30,529539,764928,11,15,29.354612350463867,34.667057037353516,66.95771789550781,0.0,0.0,26,22,67.58902740478516
1764717463155132.0,72,30,529562,764962,11,15,29.3087215423584,34.667057037353516,67.58902740478516,0.0,0.0,26,22,66.55241394042969
1764717463165135.0,72,30,529549,764986,11,15,29.436979293823242,33.27235412597656,66.55241394042969,0.0,0.0,26,22,65.37886810302734
1764717463175136.0,72,30,529612,764995,11,15,29.683298110961914,33.21499252319336,65.37886810302734,0.0,0.0,26,22,63.373313903808594
1764717463185140.0,72,30,529635,765028,11,15,30.039505004882812,33.21499252319336,63.373313903808594,0.0,0.0,26,22,61.74665069580078
1764717463195126.0,72,30,529660,765032,11,15,30.426795959472656,33.28506088256836,61.74665069580078,0.0,0.0,26,22,61.74665069580078
1764717463205133.0,72,30,529683,765011,11,15,30.426795959472656,33.72072982788086,61.74665069580078,0.0,0.0,26,22,61.74665069580078
1764717463215133.0,72,30,529670,764992,11,15,30.426795959472656,34.10464096069336,61.74665069580078,0.0,0.0,26,22,62.59990310668945
1764717463225129.0,72,30,529656,764985,11,15,30.405860900878906,34.10464096069336,62.59990310668945,0.0,0.0,26,22,63.36770248413086
1764717463235186.0,72,30,529642,765063,11,15,29.638172149658203,32.84130096435547,63.36770248413086,0.0,0.0,26,22,61.693695068359375
1764717463245205.0,72,30,529742,765164,11,15,28.946943283081055,32.84130096435547,61.693695068359375,0.0,0.0,26,23,61.69374084472656
1764717463255146.0,72,30,529804,765178,11,15,28.746789932250977,33.826168060302734,61.69374084472656,0.0,0.0,26,23,61.69374084472656
1764717463265139.0,72,30,529789,765157,11,15,28.746789932250977,34.26776885986328,61.69374084472656,0.0,0.0,26,23,62.552425384521484
1764717463275133.0,72,30,529776,765150,11,15,28.7847957611084,34.26776885986328,62.552425384521484,0.0,0.0,26,23,63.32526397705078
1764717463285140.0,72,30,529763,765194,11,15,28.530380249023438,32.892112731933594,63.32526397705078,0.0,0.0,26,23,62.41091537475586
1764717463295149.0,72,30,529825,765250,11,15,28.372398376464844,32.892112731933594,62.41091537475586,0.0,0.0,26,23,61.58799743652344
1764717463305143.0,72,30,529887,765319,11,15,28.04108428955078,33.354923248291016,61.58799743652344,0.0,0.0,26,23,62.45701599121094
1764717463315127.0,72,30,529874,765312,11,15,28.146821975708008,33.816280364990234,62.45701599121094,0.0,0.0,26,23,63.23915100097656
1764717463325144.0,72,30,529897,765302,11,15,28.217334747314453,33.80031967163086,63.23915100097656,0.0,0.0,26,23,63.943504333496094
1764717463335131.0,72,30,529883,765290,11,15,28.77594566345215,33.80031967163086,63.943504333496094,0.0,0.0,26,22,65.14761352539062
1764717463345470.0,72,30,529869,765289,11,15,29.42087745666504,33.80031967163086,65.14761352539062,0.0,0.0,26,21,65.66144561767578
1764717463355136.0,72,30,529895,765369,11,15,28.896141052246094,33.80031967163086,65.66144561767578,0.0,0.0,26,22,66.91358947753906
1764717463365136.0,72,30,529956,765491,11,15,28.272729873657227,33.80031967163086,66.91358947753906,0.0,0.0,26,22,66.91358947753906
1764717463375142.0,72,30,529981,765472,11,15,28.272729873657227,34.18904113769531,66.91358947753906,0.0,0.0,26,22,66.913818359375
1764717463385137.0,72,30,529968,765458,11,15,28.62310791015625,34.516090393066406,66.913818359375,0.0,0.0,26,22,66.91413116455078
1764717463395176.0,72,30,529992,765445,11,15,28.890960693359375,34.78764343261719,66.91413116455078,0.0,0.0,26,22,67.2515869140625
1764717463405675.0,72,30,529977,765457,11,15,29.41426658630371,35.04874038696289,67.2515869140625,0.0,0.0,26,21,67.55445098876953
1764717463415149.0,72,30,530002,765471,11,15,29.26946449279785,35.00362777709961,67.55445098876953,0.0,0.0,26,21,67.82591247558594
1764717463425139.0,72,30,529989,765455,11,15,30.05866241455078,35.00362777709961,67.82591247558594,0.0,0.0,26,20,68.29102325439453
1764717463435136.0,72,30,530014,765451,11,15,30.55071449279785,35.019962310791016,68.29102325439453,0.0,0.0,26,20,68.66667938232422
1764717463445133.0,72,30,529999,765465,11,15,30.814373016357422,35.019962310791016,68.66667938232422,0.0,0.0,26,20,68.970947265625
1764717463455134.0,72,30,530024,765564,11,15,29.914875030517578,33.58316421508789,68.970947265625,0.0,0.0,26,20,67.56085205078125
1764717463465129.0,72,30,530125,765642,11,15,29.328033447265625,33.964393615722656,67.56085205078125,0.0,0.0,26,21,67.83367919921875
1764717463475130.0,72,30,530110,765626,11,15,29.494997024536133,33.964393615722656,67.83367919921875,0.0,0.0,26,21,68.07766723632812
1764717463485136.0,72,30,530135,765613,11,15,29.61574935913086,34.223697662353516,68.07766723632812,0.0,0.0,26,21,68.49473571777344
1764717463495140.0,72,30,530120,765624,11,15,29.758056640625,34.223697662353516,68.49473571777344,0.0,0.0,26,21,68.83238220214844
1764717463505163.0,72,30,530144,765658,11,15,29.993947982788086,34.223697662353516,68.83238220214844,0.0,0.0,26,20,69.10588073730469
1764717463515147.0,72,30,530168,765714,11,15,29.78723907470703,34.223697662353516,69.10588073730469,0.0,0.0,26,21,69.10577392578125
1764717463525145.0,72,30,530192,765728,11,15,29.617740631103516,34.808753967285156,69.10577392578125,0.0,0.0,26,21,69.10552978515625
1764717463535143.0,72,30,530214,765714,11,15,29.769094467163086,35.0411491394043,69.10552978515625,0.0,0.0,26,21,69.10531616210938
1764717463545135.0,72,30,530201,765695,11,15,30.415315628051758,35.0411491394043,69.10531616210938,0.0,0.0,26,20,69.22151184082031
1764717463555132.0,72,30,530188,765715,11,15,30.298450469970703,35.0411491394043,69.22151184082031,0.0,0.0,26,20,69.42036437988281
1764717463565132.0,72,30,530211,765745,11,15,30.262248992919922,35.0411491394043,69.42036437988281,0.0,0.0,26,21,69.58129119873047
1764717463575148.0,72,30,530236,765796,11,15,30.018678665161133,35.347015380859375,69.58129119873047,0.0,0.0,26,21,69.65106964111328
1764717463585130.0,72,30,530260,765810,11,15,29.838848114013672,35.33879470825195,69.65106964111328,0.0,0.0,26,21,69.71388244628906
1764717463595133.0,72,30,530285,765822,11,15,29.67661476135254,35.4096565246582,69.71388244628906,0.0,0.0,26,21,69.7704086303711
1764717463605134.0,72,30,530270,765801,11,15,30.0411434173584,35.4096565246582,69.7704086303711,0.0,0.0,26,21,69.82125091552734
1764717463615150.0,72,30,530257,765821,11,15,29.926218032836914,35.4096565246582,69.82125091552734,0.0,0.0,26,21,69.86698150634766
1764717463625144.0,72,30,530282,765853,11,15,29.912031173706055,34.015647888183594,69.86698150634766,0.0,0.0,26,21,66.95803833007812
1764717463635137.0,72,30,530307,765905,11,15,29.72703742980957,34.015647888183594,66.95803833007812,0.0,0.0,26,21,66.95852661132812
1764717463645134.0,72,30,530366,765917,11,15,29.525205612182617,34.298606872558594,66.95852661132812,0.0,0.0,26,21,67.29032135009766
1764717463655143.0,72,30,530353,765910,11,15,29.486886978149414,34.685543060302734,67.29032135009766,0.0,0.0,26,21,67.29032135009766
1764717463665143.0,72,30,530340,765891,11,15,29.486886978149414,34.685543060302734,67.29032135009766,0.0,0.0,26,21,67.58966827392578
1764717463675137.0,72,30,530325,765966,11,15,29.001176834106445,33.26804733276367,67.58966827392578,0.0,0.0,26,22,66.24917602539062
1764717463685134.0,72,30,530388,766021,11,15,28.77694320678711,33.26804733276367,66.24917602539062,0.0,0.0,26,22,65.04206848144531
1764717463695134.0,72,30,530450,766057,11,15,28.55080223083496,34.10810852050781,65.04206848144531,0.0,0.0,26,22,65.5654067993164
1764717463705131.0,72,30,530437,766051,11,15,28.566566467285156,34.10810852050781,65.5654067993164,0.0,0.0,26,22,66.0370101928711
1764717463715141.0,72,30,530422,766092,11,15,28.30837631225586,34.10810852050781,66.0370101928711,0.0,0.0,26,22,64.8805160522461
1764717463725130.0,72,30,530447,766137,11,15,28.060739517211914,32.79047775268555,64.8805160522461,0.0,0.0,26,22,63.839813232421875
1764717463735136.0,72,30,530508,766193,11,15,27.963823318481445,32.79047775268555,63.839813232421875,0.0,0.0,26,22,63.83994674682617
1764717463745137.0,72,30,530531,766196,11,15,27.937849044799805,33.78973388671875,63.83994674682617,0.0,0.0,26,22,64.48416137695312
1764717463755130.0,72,30,530518,766189,11,15,28.01181411743164,33.78973388671875,64.48416137695312,0.0,0.0,26,22,65.58582305908203
1764717463765143.0,72,30,530541,766179,11,15,28.44477653503418,33.75886154174805,65.58582305908203,0.0,0.0,26,22,66.47718048095703
1764717463775135.0,72,30,530528,766184,11,15,28.94296646118164,33.75886154174805,66.47718048095703,0.0,0.0,26,21,67.19825744628906
